"Nearest Building","X","Y","Latitude","Longitude","Site ID","Species","DBH","Multi-stem","Arbor Day / Tree Campus USA","Donor","Donor Tree","State Champion Tree","Tree Trail"
"Enterprise Works",1010265.33935566,1246946.45528589,40.0906542025,-88.2403500748,12955,"redbud, eastern (Cercis canadensis)",3,"Yes"," ",,"N/A"," ","N/A"
"Enterprise Works",1010258.36317775,1246940.48658287,40.0906378377,-88.2403750311,12966,"redbud, eastern (Cercis canadensis)",4,"No"," ",,"N/A"," ","N/A"
"Enterprise Works",1010249.76092148,1246963.32967196,40.0907005693,-88.2404056918,12976,"redbud, eastern (Cercis canadensis)",7,"Yes"," ",,"N/A"," ","N/A"
"Enterprise Works",1010246.98829903,1246943.85283474,40.0906471111,-88.2404156743,12986,"spruce, Norway (Picea abies)",10,"No"," ",,"N/A"," ","N/A"
"Enterprise Works",1010245.00660663,1246931.13308099,40.0906121995,-88.2404228046,12997,"spruce, Norway (Picea abies)",11,"No"," ",,"N/A"," ","N/A"
"Enterprise Works",1010225.66095233,1246925.74761082,40.0905974712,-88.2404919693,13008,"spruce, Norway (Picea abies)",13,"No"," ",,"N/A"," ","N/A"
"Enterprise Works",1010169.44610993,1246883.95905752,40.0904829176,-88.2406930458,13031,"oak, swamp white (Quercus bicolor)",8,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015690.18013295,1254974.54353455,40.1126750011,-88.2209245394,2636,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015716.68148004,1254975.43786551,40.1126773641,-88.2208297846,2647,"dogwood, corneliancherry (Cornus mas)",8,"Yes"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015746.65383538,1254965.14598344,40.1126490077,-88.2207226706,2661,"linden, littleleaf (Tilia cordata)",18,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015746.13037183,1254923.53906017,40.1125347942,-88.2207247305,2672,"filbert, Turkish (Corylus colurna)",2,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015745.60437172,1254883.94064745,40.1124260942,-88.2207267904,2684,"filbert, Turkish (Corylus colurna)",14,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015747.38257811,1254844.63203519,40.1123181818,-88.2207206107,2697,"filbert, Turkish (Corylus colurna)",15,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015729.30236577,1254790.66421306,40.1121700973,-88.2207854971,2707,"hackberry, common (Celtis occidentalis)",42,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015601.71681184,1254766.39997556,40.1121039317,-88.2212417618,2708,"magnolia, cucumbertree (Magnolia acuminata)",14,"No"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015630.28819518,1254737.6623381,40.112024945,-88.2211397405,2746,"serviceberry, spp. (Amelanchier spp.)",4,"Yes"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015637.49942702,1254730.21094229,40.1120044651,-88.2211139919,2751,"serviceberry, spp. (Amelanchier spp.)",5,"Yes"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015742.05425324,1254742.68159964,40.1120383356,-88.2207401226,2818,"birch, river (Betula nigra)",21,"Yes"," ",,"N/A"," ","N/A"
"Environ Health & Safety Bldg",1015768.60420477,1254705.41274238,40.1119359364,-88.2206453678,2833,"oak, northern red (Quercus rubra)",22,"No"," ",,"N/A"," ","N/A"
"Equine Research Barn",1012386.35203852,1246994.71501019,40.0907803478,-88.2327690295,10565,"maple, sugar (Acer saccharum)",3,"No"," ",,"N/A"," ","N/A"
"Equine Research Barn",1012387.36890179,1247036.40178575,40.0908947797,-88.2327652267,10575,"maple, sugar (Acer saccharum)",4,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018444.27469703,1251248.68582742,40.1024371509,-88.2110960913,12176,"redbud, eastern (Cercis canadensis)",3,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018443.57957182,1251238.44181556,40.1024090326,-88.2110986266,12184,"redbud, eastern (Cercis canadensis)",3,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018422.99864795,1251248.65659743,40.1024371509,-88.2111721486,12186,"magnolia, saucer (Magnolia x soulangiana)",5,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018397.44167623,1251267.34156277,40.1024885395,-88.2112634175,12190,"hemlock, eastern (Tsuga canadensis)",2,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018452.44508144,1251238.10079158,40.102408063,-88.211066936,12195,"hemlock, eastern (Tsuga canadensis)",4,"Yes"," ",,"N/A"," ","N/A"
"Erlanger House",1018422.27681229,1251257.83902712,40.1024623604,-88.211174684,12197,"Stump, (Stump)",3,"No","No ",,"N/A","No ","N/A"
"Erlanger House",1018398.45070056,1251307.2554774,40.1025981037,-88.2112596146,12198,"redbud, eastern (Cercis canadensis)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018452.4295448,1251249.40345327,40.1024390901,-88.211066936,12203,"ash, white (Fraxinus americana)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018411.6615839,1251241.22363876,40.1024167894,-88.2112127126,12205,"Stump, (Stump)",4,"No","No ",,"N/A","No ","N/A"
"Erlanger House",1018430.29046207,1251361.33995383,40.1027464515,-88.2111455286,12207,"redbud, eastern (Cercis canadensis)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018404.56568671,1251244.03956824,40.1024245462,-88.2112380651,12212,"Stump, (Stump)",10,"No","No ",,"N/A","No ","N/A"
"Erlanger House",1018411.86633639,1251350.36522578,40.1027163941,-88.211211445,12213,"dogwood, flowering (Cornus florida)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018404.88877264,1251266.99857571,40.1024875699,-88.2112367974,12220,"maple, silver (Acer saccharinum)",34,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018450.1334857,1251371.96343942,40.1027755392,-88.2110745417,12224,"tuliptree, (Liriodendron tulipifera)",52,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018398.13245684,1251280.76443058,40.1025253841,-88.2112608822,12225,"maple, silver (Acer saccharinum)",31,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018450.14707943,1251362.07365904,40.1027483907,-88.2110745417,12228,"cherry, black (Prunus serotina)",11,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018450.51381603,1251353.24398211,40.1027241509,-88.2110732741,12231,"cherry, black (Prunus serotina)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018451.94192365,1251346.18179809,40.102704759,-88.2110682036,12235,"cherry, black (Prunus serotina)",9,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018451.59412137,1251341.23641586,40.1026911847,-88.2110694712,12238,"hackberry, common (Celtis occidentalis)",7,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018451.24534794,1251336.99744642,40.1026795496,-88.2110707388,12241,"elm, American (Ulmus americana)",15,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018438.13487061,1251329.91527706,40.1026601577,-88.2111176408,12244,"sycamore, American (Platanus occidentalis)",46,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018420.04495226,1251333.77571107,40.1026708233,-88.2111822896,12247,"yew, spp. (Taxus spp.)",8,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018447.80225794,1251262.11260538,40.1024739956,-88.2110834151,12249,"pine, eastern white (Pinus strobus)",3,"No"," ",,"N/A"," ","N/A"
"Erlanger House",1018450.64877285,1251255.0523451,40.1024546037,-88.2110732741,12250,"oak, northern red (Quercus rubra)",30,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014950.72545898,1252245.48390032,40.1051859767,-88.2235803652,4315,"oak, bur (Quercus macrocarpa)",3,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014946.35223314,1252287.37617634,40.1053009904,-88.2235958144,4330,"honeylocust, thornless (Gleditsia triacanthos inermis)",40,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014993.888208,1252288.00881684,40.1053025659,-88.2234258737,4339,"Vacant site large, (Vacant site large)",34,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014947.44197167,1252338.1711753,40.1054404245,-88.2235916946,4348,"magnolia, saucer (Magnolia x soulangiana)",3,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014976.54189165,1252336.77225023,40.1054364857,-88.2234876703,4358,"magnolia, saucer (Magnolia x soulangiana)",3,"Yes"," ",,"N/A"," ","N/A"
"Evans Hall",1015039.88955035,1252364.68659375,40.1055128986,-88.2232610829,4369,"magnolia, saucer (Magnolia x soulangiana)",22,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1015058.93685527,1252338.30899474,40.1054404245,-88.2231931067,4378,"magnolia, saucer (Magnolia x soulangiana)",6,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1015083.71065088,1252340.6354414,40.1054467266,-88.2231045316,4388,"magnolia, saucer (Magnolia x soulangiana)",8,"Yes"," ",,"N/A"," ","N/A"
"Evans Hall",1015096.37248284,1252352.41688217,40.1054790248,-88.2230592141,4399,"maple, Japanese (Acer palmatum)",3,"Yes"," ",,"N/A"," ","N/A"
"Evans Hall",1015096.06267899,1252369.92162095,40.1055270783,-88.223060244,4408,"serviceberry, spp. (Amelanchier spp.)",3,"Yes"," ",,"N/A"," ","N/A"
"Evans Hall",1015056.47934139,1252493.26979032,40.105865817,-88.2232012062,4694,"honeylocust, thornless (Gleditsia triacanthos inermis)",28,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1015095.52419488,1252460.47138118,40.105775649,-88.2230617677,4699,"dogwood, flowering (Cornus florida)",2,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1015026.74374221,1252453.32236921,40.105756258,-88.2233076864,4710,"dogwood, flowering (Cornus florida)",5,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1015006.53204267,1252453.6505658,40.1057572276,-88.2233799409,4720,"dogwood, flowering (Cornus florida)",2,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014977.40866477,1252492.11242694,40.1058629083,-88.2234838858,4802,"honeylocust, thornless (Gleditsia triacanthos inermis)",24,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014934.86001097,1252491.00033886,40.1058599997,-88.2236360004,4815,"honeylocust, thornless (Gleditsia triacanthos inermis)",24,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014916.92992838,1252438.23129204,40.1057152036,-88.2237003323,4827,"oak, northern red (Quercus rubra)",18,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014917.82479941,1252395.45200192,40.1055977668,-88.2236973217,4837,"oak, northern red (Quercus rubra)",21,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014919.56077858,1252353.51250906,40.1054826325,-88.2236913005,4847,"oak, northern red (Quercus rubra)",25,"No"," ",,"N/A"," ","N/A"
"Evans Hall",1014922.52377872,1252340.93365834,40.1054480922,-88.2236807634,4854,"Vacant site small, (Vacant site small)",0,"No","No ",,"N/A","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013798.11228553,1254482.52467867,40.1113307251,-88.2276913713,1892,"birch, river (Betula nigra)",12,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013786.77492544,1254475.44795366,40.1113113357,-88.2277319352,1899,"birch, river (Betula nigra)",7,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013781.08444012,1254490.27404031,40.1113520535,-88.2277522171,1908,"birch, river (Betula nigra)",10,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013725.06650375,1254488.79494576,40.1113481756,-88.2279525014,1913,"birch, river (Betula nigra)",7,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013717.28220282,1254475.36553098,40.1113113357,-88.2279803891,1921,"birch, river (Betula nigra)",6,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013690.69227182,1254473.92139285,40.1113074579,-88.2280754607,1932,"birch, river (Betula nigra)",9,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013688.5465527,1254489.45802286,40.1113501145,-88.2280830665,1942,"birch, river (Betula nigra)",5,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013536.24610054,1254486.86127618,40.1113434797,-88.2286275893,2083,"holly, spp. (Ilex spp.)",4,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013530.20732253,1254477.6719308,40.1113182735,-88.2286492181,2100,"holly, spp. (Ilex spp.)",4,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013520.12906367,1254473.92978489,40.1113080335,-88.2286852661,2101,"holly, spp. (Ilex spp.)",4,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013529.35491731,1254467.62785281,40.1112907042,-88.2286523079,2120,"holly, spp. (Ilex spp.)",4,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013524.46843562,1254458.4398582,40.111265498,-88.2286698169,2127,"holly, spp. (Ilex spp.)",3,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013513.87088342,1254387.54078576,40.1110709067,-88.228708004,2258,"blackgum, (Nyssa sylvatica)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013516.04890979,1254344.45726596,40.1109526308,-88.2287003982,2269,"cherry/plum, spp. (Prunus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013519.63769467,1254307.73231543,40.1108518054,-88.228687722,2277,"cherry/plum, spp. (Prunus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013504.76083434,1254295.35402275,40.1108178737,-88.2287409622,2284,"maple, sugar (Acer saccharum)",24,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013585.69860317,1254211.74896735,40.1105881072,-88.2284519443,2321,"tuliptree, (Liriodendron tulipifera)",34,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013605.52223233,1254238.61303376,40.1106617877,-88.2283809574,2335,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013678.55868971,1254240.81833269,40.1106676046,-88.2281198273,2341,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013698.80152927,1254212.94213361,40.1105910157,-88.2280475728,2350,"tuliptree, (Liriodendron tulipifera)",32,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013826.79988111,1254382.66573651,40.1110565082,-88.2275892306,2415,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013787.99742893,1254308.58744307,40.1108532819,-88.2277282728,2426,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013799.21813982,1254320.65253609,40.1108863653,-88.2276881051,2436,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013787.67391407,1254338.42951652,40.1109352027,-88.2277293028,2445,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013799.1837114,1254349.63409929,40.1109659229,-88.2276881051,2454,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013788.50509293,1254366.26430218,40.1110116094,-88.227726213,2497,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013798.28164384,1254381.48405888,40.1110533574,-88.2276911949,2507,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013767.82484389,1254314.58938024,40.1108698236,-88.2278003689,2517,"cherry/plum, spp. (Prunus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013755.13683757,1254325.19135655,40.1108989685,-88.2278456863,2527,"cherry/plum, spp. (Prunus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013766.35517338,1254339.26504967,40.1109375658,-88.2278055186,2535,"cherry/plum, spp. (Prunus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013751.05883111,1254363.06345374,40.1110029447,-88.2278601055,2540,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013742.94232139,1254405.5218383,40.1111195239,-88.2278889439,2554,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013686.45384867,1254426.97584129,40.1111786011,-88.2280908128,2566,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013675.22091123,1254425.24087738,40.1111738749,-88.2281309805,2576,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013742.0518863,1254427.61559029,40.1111801765,-88.2278920338,2584,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013783.82021739,1254429.96071223,40.1111864781,-88.2277426921,2588,"birch, river (Betula nigra)",8,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013795.62623014,1254434.2789147,40.1111982935,-88.2277004644,2605,"birch, river (Betula nigra)",9,"Yes"," ",,"N/A"," ","Quad Tree Walk"
"Everitt Elec & Comp Engr Lab",1013826.73026855,1254441.20256949,40.1112171982,-88.2275892306,2617,"birch, river (Betula nigra)",8,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013839.11788207,1254440.93035683,40.1112164105,-88.2275449431,2621,"birch, river (Betula nigra)",7,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013837.08325968,1254456.13603642,40.1112581584,-88.2275521527,2631,"birch, river (Betula nigra)",10,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013849.47530485,1254452.13354656,40.1112471306,-88.2275078651,2639,"birch, river (Betula nigra)",8,"Yes"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013852.95645404,1254431.76456906,40.1111912042,-88.2274955058,2660,"maple, trident (Acer buergerianum)",12,"No"," ",,"N/A"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013724.3271465,1254213.53800832,40.11059256754495,-88.22795631089303,18569,"oak, swamp white (Quercus bicolor)",2.5,"No","No ",,"No","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013661.32118214,1254202.62788704,40.11056282282338,-88.22818161645023,18570,"oak, swamp white (Quercus bicolor)",2.5,"No"," ",,"No"," ","N/A"
"Everitt Elec & Comp Engr Lab",1013617.80996333,1254201.08192018,40.110558720102766,-88.22833718457291,18571,"oak, swamp white (Quercus bicolor)",2.5,"No","No ",,"No","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013493.18094424,1255698.86766201,40.1146707030097,-88.2287764630546,19072,"honeylocust, thornless (Gleditsia triacanthos inermis)",3,"No","No ",,"N/A","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013494.27150649,1255728.38468749,40.114751726808535,-88.2287724397412,19073,"honeylocust, thornless (Gleditsia triacanthos inermis)",3,"No","No ",,"N/A","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013474.03031461,1255716.77877237,40.114719932671115,-88.22884485938435,19074,"hackberry, common (Celtis occidentalis)",3,"No","No ",,"N/A","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013831.56931478,1255650.69755143,40.1145373724971,-88.22756678678911,19075,"oak, swamp white (Quercus bicolor)",3,"No","No ","Sauer","Yes","No ","N/A"
"Everitt Elec & Comp Engr Lab",1013510.29720002,1254181.93729638,40.110506514809586,-88.22872164540962,20966,"tuliptree, (Liriodendron tulipifera)",3,"No","No ","Hartman Family","Yes","No ","N/A"
"F-29 Parking Deck",1015296.41712718,1251902.1791749,40.1042423904,-88.222346075,5105,"maple, red (Acer rubrum)",7,"No"," ",,"N/A"," ","N/A"
"F-29 Parking Deck",1015388.9798529,1251802.28402933,40.1039678498,-88.2220156218,5137,"maple, red (Acer rubrum)",8,"No"," ",,"N/A"," ","N/A"
"F-29 Parking Deck",1015389.75225268,1251751.77723297,40.1038292004,-88.2220130866,5145,"maple, sugar (Acer saccharum)",6,"No"," ",,"N/A"," ","N/A"
"F-29 Parking Deck",1015392.29276372,1251705.15777326,40.1037012162,-88.2220042132,5155,"maple, red (Acer rubrum)",8,"No"," ",,"N/A"," ","N/A"
"F-29 Parking Deck",1015481.76711373,1251612.37758714,40.1034462166,-88.2216847725,5164,"maple, sugar (Acer saccharum)",12,"No"," ",,"N/A"," ","N/A"
"F-29 Parking Deck",1015276.90644578,1251837.58548772,40.1040651405,-88.2224161113,5169,"maple, red (Acer rubrum)",9,"No"," ",,"N/A"," ","N/A"
